@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
1765,'2018/04/09 15:37:51:484',8,338.931458,375.335938,40.658211,255.526169,369.874146,59.018642,208.284378,363.842712,62.5261,138.260315,358.311096,61.636311,74.23056,364.863861,56.113552,0,0,0,0,0
1766,'2018/04/09 15:37:51:533',8,341.27713,380.579315,39.433163,260.999878,377.406097,58.078758,214.479401,371.747375,61.733898,144.522354,366.408203,61.078007,79.162476,372.58606,55.693443,0,0,0,0,0
1767,'2018/04/09 15:37:51:584',8,342.886169,385.284912,39.156792,261.765198,382.891052,57.771416,215.093918,377.496613,61.389442,145.425339,372.783691,60.682343,80.078033,379.186707,55.266125,0,0,0,0,0
1768,'2018/04/09 15:37:51:634',8,345.260101,389.890991,39.323807,262.14679,388.67392,57.873779,215.273117,383.621643,61.397057,145.990707,379.767944,60.564476,81.000031,386.515686,55.082321,0,0,0,0,0
1769,'2018/04/09 15:37:51:684',8,347.09613,395.401733,39.16893,263.300507,396.304321,57.738983,216.47522,391.508575,61.254627,147.265381,387.976044,60.405712,82.40509,394.661072,54.892876,0,0,0,0,0
1770,'2018/04/09 15:37:51:733',8,346.730011,399.527313,39.385395,259.431274,402.204651,57.778992,212.391266,397.729584,61.168854,143.614685,394.857758,60.136562,79.581726,401.768829,54.499996,0,0,0,0,0
1771,'2018/04/09 15:37:51:783',8,346.606842,406.73114,39.155151,257.741394,412.174927,57.531948,211.227982,407.293762,60.942654,142.853882,403.889801,59.899097,78.942566,409.961243,54.237556,0,0,0,0,0
1772,'2018/04/09 15:37:51:833',8,347.783478,414.074585,39.19516,256.950195,422.868225,57.635681,211.130737,416.824585,61.132626,143.382813,412.437408,60.089409,79.331665,417.070923,54.442368,0,0,0,0,0
1773,'2018/04/09 15:37:51:883',8,343.823212,421.95636,39.309406,248.19046,432.87973,57.687325,202.947372,425.105652,61.213013,136.458344,418.012512,60.094337,73.32132,419.919434,54.373501,0,0,0,0,0
1774,'2018/04/09 15:37:51:933',8,340.321625,427.043854,38.864716,243.862976,439.524292,57.362614,199.028488,430.535278,60.999123,133.224152,421.667542,59.953129,70.367401,422.688751,54.269737,0,0,0,0,0
1775,'2018/04/09 15:37:51:984',8,333.224365,428.024902,39.224674,241.603653,446.226807,57.087284,196.833557,436.871429,60.886337,131.775116,426.624756,59.992435,68.995605,426.696594,54.369301,0,0,0,0,0
1776,'2018/04/09 15:37:52:033',8,326.460632,431.625977,39.134499,234.743393,450.91449,56.721191,189.494446,440.5336,60.640396,125.742157,428.140137,59.813911,64.084808,427.236908,54.174427,0,0,0,0,0
1777,'2018/04/09 15:37:52:084',8,321.340332,434.020569,39.232788,229.153168,454.820465,56.619835,181.500931,443.815979,60.638195,118.328491,429.830505,59.830341,58.872711,429.254944,54.114037,0,0,0,0,0
1778,'2018/04/09 15:37:52:133',8,310.052124,433.480927,39.860687,214.417023,454.497284,56.86726,163.74791,442.898102,60.67524,100.421509,427.060944,59.627457,44.296326,426.81778,53.685333,0,0,0,0,0
1779,'2018/04/09 15:37:52:183',8,300.090759,432.209595,39.550468,204.130798,452.75824,56.640907,152.306839,441.319,60.298981,88.815033,425.319458,59.151791,33.48349,425.477905,53.18169,0,0,0,0,0
1780,'2018/04/09 15:37:52:233',8,293.887482,435.154114,38.403732,199.724579,455.840393,55.827682,148.704956,444.560211,59.579254,85.845581,427.19165,58.721123,30.08371,426.196899,52.90654,0,0,0,0,0
1781,'2018/04/09 15:37:52:284',8,292.517395,438.998993,37.278824,200.294662,458.646149,55.112305,148.570587,447.842529,58.834396,86.621704,429.197998,58.184742,30.668457,427.623657,52.415245,0,0,0,0,0
1782,'2018/04/09 15:37:52:335',8,285.300842,445.062622,37.113541,188.37468,456.573853,55.222801,135.423492,444.369446,58.460636,78.329193,423.198059,57.458061,23.310913,419.569885,51.450855,0,0,0,0,0
1783,'2018/04/09 15:37:52:384',8,281.818848,451.608643,36.004082,188.531189,457.181732,54.710258,134.874451,442.237274,58.050739,87.144287,420.586182,57.06308,29.506744,413.71524,51.151161,0,0,0,0,0
1784,'2018/04/09 15:37:52:434',8,284.322876,456.556091,35.406876,196.965866,458.897156,54.592278,139.635895,443.093628,57.958664,102.845978,423.086731,57.010658,40.544678,412.383087,51.272415,0,0,0,0,0
1785,'2018/04/09 15:37:52:484',8,303.026367,457.567963,36.325348,214.779297,462.287445,55.138321,146.730682,449.724915,57.976269,115.851563,430.810303,56.939339,52.513,419.880707,50.950405,0,0,0,0,0
1786,'2018/04/09 15:37:52:536',8,323.902466,462.955078,37.468544,239.05246,467.091553,55.989521,170.404526,452.826141,58.797855,140.397095,434.328278,57.520077,78.228363,422.489349,51.455532,0,0,0,0,0
1787,'2018/04/09 15:37:52:582',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,'2018/04/09 15:37:52:632',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,'2018/04/09 15:37:52:682',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,'2018/04/09 15:37:52:732',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,'2018/04/09 15:37:52:782',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,'2018/04/09 15:37:52:832',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,'2018/04/09 15:37:52:882',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,'2018/04/09 15:37:52:932',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,'2018/04/09 15:37:52:984',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,'2018/04/09 15:37:53:032',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,'2018/04/09 15:37:53:082',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,'2018/04/09 15:37:53:132',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,'2018/04/09 15:37:53:182',8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,'2018/04/09 15:37:53:234',8,135.340637,432.657379,43.021965,134.935486,410.176392,60.97998,187.229568,404.095337,64.637054,247.050644,404.959961,63.709831,298.344421,400.997498,58.59145,0,0,0,0,0
1801,'2018/04/09 15:37:53:283',8,158.330292,430.745422,44.514305,167.654282,402.963684,62.121109,219.076477,400.32959,64.94146,277.832245,400.755035,63.377808,325.785522,399.422546,57.906715,0,0,0,0,0
1802,'2018/04/09 15:37:53:335',8,148.465759,427.340973,46.330048,190.609909,405.357269,61.501438,240.507538,401.968811,64.087875,298.608276,401.789551,62.140846,343.773956,403.694092,56.405422,0,0,0,0,0
1803,'2018/04/09 15:37:53:384',8,149.091675,431.750488,44.480621,209.543289,411.973846,59.548653,261.848145,405.4198,61.837822,317.832886,402.532898,59.314941,361.604095,402.255737,53.269276,0,0,0,0,0
1804,'2018/04/09 15:37:53:435',8,161.21228,433.078247,44.478207,232.040558,411.182007,59.52874,285.423035,402.563538,61.625423,334.222015,397.855713,58.925587,375.792358,397.870148,52.803661,0,0,0,0,0
1805,'2018/04/09 15:37:53:486',8,162.305923,426.761139,42.854446,254.544235,410.126648,58.688957,307.253357,408.440918,61.11924,332.586426,401.555115,58.868576,376.60144,399.9776,52.829151,0,0,0,0,0
1806,'2018/04/09 15:37:53:535',8,455.373535,407.869873,35.530903,389.947235,398.977753,56.51944,332.397766,399.438385,60.767021,277.55838,401.552124,59.409775,214.576309,403.179199,54.526287,0,0,0,0,0
1807,'2018/04/09 15:37:53:584',8,468.023407,407.112671,34.439938,403.602509,405.289215,55.942795,346.333801,405.918762,60.370228,283.713257,405.979828,59.314636,221.381042,408.222412,54.336109,0,0,0,0,0
1808,'2018/04/09 15:37:53:635',8,480.880493,404.658722,34.048134,419.826935,404.867645,55.644348,361.201599,406.145477,60.231457,297.85791,406.444641,59.300419,233.430786,409.020325,54.399216,0,0,0,0,0
1809,'2018/04/09 15:37:53:683',8,494.264099,405.705627,34.09766,434.076874,406.010895,55.92012,375.898132,407.356812,60.503075,311.095276,407.268494,59.621552,245.227859,409.095215,54.829643,0,0,0,0,0
1810,'2018/04/09 15:37:53:733',8,507.860992,408.023621,33.781219,450.076538,408.889099,55.931503,392.430481,410.69989,60.399609,322.536987,409.522583,59.67762,254.458511,412.019806,54.858875,0,0,0,0,0
1811,'2018/04/09 15:37:53:783',8,519.524658,412.355438,34.136337,458.944122,410.615967,56.230522,400.590607,411.35672,60.555973,329.460632,410.022858,59.68985,260.864014,413.037781,54.56744,0,0,0,0,0
1812,'2018/04/09 15:37:53:833',8,532.329468,415.302979,33.903717,474.991211,411.227753,56.11536,416.048737,412.596191,60.531235,344.30481,413.269775,59.695278,274.95108,416.824524,54.623741,0,0,0,0,0
1813,'2018/04/09 15:37:53:883',8,544.084229,418.327515,33.651596,490.687134,409.176819,56.001419,431.841003,410.293274,60.599216,360.048126,412.869507,59.908916,289.294098,417.851166,55.041882,0,0,0,0,0
1814,'2018/04/09 15:37:53:934',8,553.786316,424.73111,33.304359,505.264526,406.876678,55.528099,445.841553,407.695007,60.273113,374.452179,410.625305,59.56353,301.246796,416.522949,55.076889,0,0,0,0,0
1815,'2018/04/09 15:37:53:983',8,560.163635,431.960968,33.099812,515.523499,408.278809,55.011841,455.484406,407.180725,59.830795,384.113037,411.570129,59.085991,309.944275,418.094421,54.725765,0,0,0,0,0
1816,'2018/04/09 15:37:54:034',8,565.848022,438.809418,32.078903,528.287354,414.833374,54.064266,469.052979,412.939301,59.100582,397.884644,418.453491,58.319317,323.256592,423.919922,54.21806,0,0,0,0,0
1817,'2018/04/09 15:37:54:084',8,573.90509,442.451721,30.9835,542.334839,421.177277,53.477596,483.906158,419.499878,58.774734,412.978577,425.202698,58.179008,339.641022,430.028137,54.254784,0,0,0,0,0
1818,'2018/04/09 15:37:54:134',8,582.037964,444.005005,30.533146,558.826904,417.429016,52.948425,501.791077,414.974121,58.588684,431.739441,421.674103,58.431747,358.245514,427.264252,54.987808,0,0,0,0,0
1819,'2018/04/09 15:37:54:183',8,583.2323,448.413788,31.105873,569.392578,416.355377,52.406715,512.34198,413.393433,58.140507,442.892273,419.287079,58.135551,369.285858,424.246857,54.898647,0,0,0,0,0
1820,'2018/04/09 15:37:54:233',8,587.682251,447.070984,31.269785,574.5849,418.740753,52.480583,517.212769,418.211578,58.25695,448.818451,425.205841,58.180023,375.768158,430.231567,54.903282,0,0,0,0,0
1821,'2018/04/09 15:37:54:283',8,592.613647,446.603333,30.838581,585.268127,417.585693,51.881195,529.041138,417.288177,57.895157,461.074646,423.917297,58.14669,387.170074,429.052094,55.167427,0,0,0,0,0
1822,'2018/04/09 15:37:54:333',8,596.887512,446.914185,30.646994,592.335938,413.894836,51.354328,536.557495,412.162628,57.398987,468.501709,417.616699,57.843842,394.353302,422.476746,54.986145,0,0,0,0,0
1823,'2018/04/09 15:37:54:383',8,599.276794,450.863983,31.41272,597.813721,409.96405,51.198318,542.726074,404.492188,57.062286,474.880585,407.793457,57.610458,400.705994,411.672729,54.833595,0,0,0,0,0
1824,'2018/04/09 15:37:54:433',8,606.004272,449.610718,31.535904,605.497192,408.050812,51.162605,551.507019,401.957184,56.958611,484.192932,405.026031,57.591721,410.442627,408.513275,54.873718,0,0,0,0,0
1825,'2018/04/09 15:37:54:483',8,614.068542,447.440735,31.619337,613.089661,406.183014,51.153347,559.722351,400.513489,56.932648,492.75235,403.866058,57.638824,419.182007,407.851135,54.969616,0,0,0,0,0
1826,'2018/04/09 15:37:54:533',8,623.663513,444.445862,30.68786,626.381775,404.662781,50.344341,574.960144,399.56665,56.310959,508.483459,403.422058,57.305202,434.406799,407.683472,54.917229,0,0,0,0,0
1827,'2018/04/09 15:37:54:583',8,635.81665,437.310272,29.953953,634.50293,402.96637,50.171867,583.337402,401.079529,56.204418,517.691223,407.331451,57.216099,444.330322,413.217957,54.762814,0,0,0,0,0
1828,'2018/04/09 15:37:54:633',8,644.118774,435.411865,30.040049,640.079407,400.427612,50.196079,588.888611,398.36026,56.175358,523.540833,405.272339,57.195198,450.745361,412.23175,54.715305,0,0,0,0,0
1829,'2018/04/09 15:37:54:683',8,651.808411,434.475708,30.294395,649.030212,400.143921,50.444305,598.640869,397.436615,56.478653,533.466003,404.133972,57.592369,460.810669,410.953247,55.171101,0,0,0,0,0
1830,'2018/04/09 15:37:54:734',8,656.69812,432.418884,29.667152,657.401733,399.11969,49.925194,608.70697,397.502075,56.162548,544.37207,404.872589,57.515495,471.706726,412.285767,55.34182,0,0,0,0,0
1831,'2018/04/09 15:37:54:783',8,663.442383,431.332336,29.275051,668.877319,395.301941,49.288559,622.096191,392.994019,55.692314,558.403564,400.24649,57.364403,485.653717,408.144318,55.538166,0,0,0,0,0
1832,'2018/04/09 15:37:54:833',8,667.192444,432.309143,29.455797,671.19574,398.857422,49.770863,624.110046,396.653015,56.081051,560.061646,403.487549,57.587021,487.507538,410.588684,55.591904,0,0,0,0,0
1833,'2018/04/09 15:37:54:885',8,669.22998,434.857574,29.016331,674.660889,402.590942,49.45118,628.226318,400.141418,55.742737,564.151611,405.937958,57.254318,491.402954,412.084351,55.246387,0,0,0,0,0
1834,'2018/04/09 15:37:54:934',8,671.770813,436.600494,28.846371,677.948486,403.215393,49.164356,632.214844,400.217957,55.4375,568.310547,405.569824,57.008808,495.518372,411.574707,55.058483,0,0,0,0,0
1835,'2018/04/09 15:37:54:984',8,674.286804,438.679321,28.404125,682.156738,405.658508,48.78175,637.419556,402.620758,55.09182,573.710205,407.703827,56.747208,500.759338,413.56543,54.886562,0,0,0,0,0
1836,'2018/04/09 15:37:55:033',8,677.564697,439.671661,27.881754,687.570801,406.212128,48.236393,643.65625,403.231934,54.61866,580.337463,408.503845,56.398903,507.221405,414.579712,54.687935,0,0,0,0,0
1837,'2018/04/09 15:37:55:084',8,682.42511,440.121307,28.053049,691.845947,405.832703,48.265789,648.256104,403.222961,54.619675,585.524658,408.953033,56.426064,512.64978,415.592377,54.775402,0,0,0,0,0
1838,'2018/04/09 15:37:55:134',8,684.694214,444.185883,28.487371,694.295837,411.804413,48.551403,650.434814,409.829437,54.829552,587.604309,415.245331,56.496277,514.73175,421.07901,54.712948,0,0,0,0,0
1839,'2018/04/09 15:37:55:184',8,684.849487,450.222351,28.811077,701.471436,416.30014,48.073586,659.692871,413.910767,54.428905,597.467773,418.298645,56.305866,523.950073,423.027618,54.834694,0,0,0,0,0
1840,'2018/04/09 15:37:55:233',8,688.394104,450.857544,28.21097,706.039917,420.168762,47.289753,664.863525,419.333252,53.566505,602.528503,423.27356,55.411064,528.979248,427.155975,53.914944,0,0,0,0,0
1841,'2018/04/09 15:37:55:283',8,692.961792,447.941986,27.608328,707.70813,422.871033,46.73296,666.090454,423.753723,52.900394,603.522522,428.325043,54.579552,530.998962,432.53656,52.850452,0,0,0,0,0
1842,'2018/04/09 15:37:55:333',8,695.159973,446.313721,27.268887,711.273315,422.442871,46.226845,671.171326,423.732544,52.44688,609.124756,428.885803,54.275105,537.247986,433.705139,52.701092,0,0,0,0,0
1843,'2018/04/09 15:37:55:384',8,697.108765,446.014648,27.134829,714.555664,421.41568,45.952347,675.596924,422.58728,52.220314,613.900024,427.945099,54.187855,542.271057,433.197815,52.74934,0,0,0,0,0
1844,'2018/04/09 15:37:55:433',8,701.283386,445.221588,26.898962,720.158325,420.668823,45.420635,683.1073,421.35199,51.688,621.778687,426.714142,53.83477,550.427002,432.314789,52.571117,0,0,0,0,0
1845,'2018/04/09 15:37:55:483',8,702.631958,445.011719,26.870831,723.824402,420.328003,45.003815,688.43811,420.67926,51.263157,627.433228,426.088898,53.563156,556.374573,431.967834,52.450668,0,0,0,0,0
1846,'2018/04/09 15:37:55:533',8,705.745728,445.138641,26.832184,728.188293,419.146423,44.582146,693.728943,418.98468,50.812218,632.911011,424.396942,53.19455,562.141113,430.501038,52.168854,0,0,0,0,0
1847,'2018/04/09 15:37:55:583',8,708.882446,446.191315,26.810301,731.997559,419.229462,44.291901,698.366211,418.743988,50.445457,637.468445,423.936829,52.875362,566.663147,429.769623,51.91605,0,0,0,0,0
1848,'2018/04/09 15:37:55:637',8,710.304077,447.607178,26.795086,733.664307,420.772522,44.200829,700.465088,420.506287,50.286812,639.429138,425.65448,52.705761,568.46167,431.008728,51.762875,0,0,0,0,0
1849,'2018/04/09 15:37:55:683',8,709.667236,448.890778,26.966198,733.327271,422.647461,44.37904,700.187134,422.344482,50.449436,639.047058,427.393311,52.849228,568.011841,432.439209,51.891914,0,0,0,0,0
1850,'2018/04/09 15:37:55:733',8,708.964661,449.19931,27.146509,732.615051,424.386627,44.63335,699.63501,424.407471,50.652477,638.228394,429.283997,53.023453,567.031555,433.789063,52.04295,0,0,0,0,0
1851,'2018/04/09 15:37:55:783',8,705.571411,449.350891,27.357584,732.341675,422.17804,44.518459,700.568237,421.36142,50.608582,639.557129,425.915466,53.193077,568.172668,430.479126,52.460037,0,0,0,0,0
1852,'2018/04/09 15:37:55:832',8,703.64917,446.142883,27.810591,727.713257,419.82309,45.071869,695.393799,419.705963,51.07449,634.121948,424.821808,53.528809,562.860229,429.629517,52.659824,0,0,0,0,0
1853,'2018/04/09 15:37:55:885',8,701.875488,444.783112,28.667217,721.042419,422.421387,46.267849,686.776245,422.487549,52.005749,623.998779,426.300903,54.036858,552.882324,429.030792,52.685974,0,0,0,0,0
1854,'2018/04/09 15:37:55:933',8,699.138916,441.913879,29.982506,720.663513,418.170349,47.446796,687.664673,417.761658,53.2132,625.227295,421.290558,55.435074,554.040588,424.142975,54.291279,0,0,0,0,0
1855,'2018/04/09 15:37:55:983',8,695.750488,438.293091,30.796669,718.941284,412.928925,48.120445,686.213745,411.681824,53.923313,624.02002,414.435852,56.205166,552.768799,416.755768,55.147263,0,0,0,0,0
1856,'2018/04/09 15:37:56:034',8,694.209595,431.505798,30.186966,719.099731,404.524139,47.454239,686.740479,402.776428,53.414707,625.375122,405.971497,55.834198,554.110657,408.916443,54.950958,0,0,0,0,0
1857,'2018/04/09 15:37:56:083',8,693.50769,426.851746,30.785065,714.262024,401.506714,48.606201,680.455444,400.242584,54.580284,618.960449,403.983978,56.810627,547.907898,407.15509,55.710785,0,0,0,0,0
1858,'2018/04/09 15:37:56:135',8,694.242493,422.574738,31.494389,712.25946,394.003418,49.354225,677.316772,391.239532,55.268696,615.594238,394.330017,57.396263,544.641235,397.533386,56.160217,0,0,0,0,0
1859,'2018/04/09 15:37:56:182',8,694.917725,417.897278,32.095207,710.397217,388.403137,50.131451,674.842712,385.020721,55.963253,613.006958,387.858734,57.979935,542.023071,390.977081,56.642326,0,0,0,0,0
1860,'2018/04/09 15:37:56:233',8,697.869873,410.204041,32.840721,711.122253,379.319519,50.935196,675.245117,375.712708,56.812183,613.614197,379.118195,58.861526,542.574585,383.447662,57.546623,0,0,0,0,0
1861,'2018/04/09 15:37:56:283',8,701.071533,402.502289,33.693542,710.209106,372.910004,52.104073,673.472229,369.854492,57.9977,611.710083,373.995697,59.972282,540.716553,379.138885,58.536537,0,0,0,0,0
1862,'2018/04/09 15:37:56:333',8,703.379089,397.586609,34.325691,708.357056,368.063202,53.16589,670.865723,364.156677,59.008541,608.514038,367.807983,60.907883,537.205505,372.547852,59.35498,0,0,0,0,0
1863,'2018/04/09 15:37:56:385',8,704.221313,391.716156,34.393677,707.349609,363.360657,53.460831,669.450928,359.689545,59.27684,606.820557,363.652954,61.11565,535.497131,368.373657,59.471653,0,0,0,0,0
1864,'2018/04/09 15:37:56:432',8,707.262695,384.932526,34.118603,708.559082,357.750061,53.501564,670.56842,354.283325,59.31337,607.958618,358.538818,61.139408,536.713013,363.399048,59.479485,0,0,0,0,0
1865,'2018/04/09 15:37:56:483',8,709.479126,379.493164,33.939835,709.719849,352.752502,53.562054,671.684937,348.949921,59.354431,608.970032,352.927582,61.166725,537.660217,357.479034,59.493126,0,0,0,0,0
1866,'2018/04/09 15:37:56:533',8,713.230225,371.10968,33.654491,711.029358,345.352325,53.576103,672.765564,341.768799,59.32576,610.284668,346.358398,61.102264,539.066772,351.852905,59.415852,0,0,0,0,0
1867,'2018/04/09 15:37:56:582',8,715.486633,365.656921,33.538239,713.120667,340.958679,53.713398,674.838745,337.145416,59.48362,612.372314,341.462524,61.243919,540.997681,346.686401,59.564384,0,0,0,0,0
1868,'2018/04/09 15:37:56:635',8,719.426147,356.766907,33.591339,715.285889,332.047119,53.864754,676.613647,328.251648,59.623119,614.351013,333.062744,61.350269,543.134827,339.055481,59.658512,0,0,0,0,0
1869,'2018/04/09 15:37:56:683',8,722.432861,348.19165,33.571239,717.102783,324.565674,54.001171,678.241821,320.904175,59.745247,616.000854,326.128845,61.452785,544.920105,332.452881,59.731583,0,0,0,0,0
1870,'2018/04/09 15:37:56:735',8,725.286987,339.643402,33.774567,719.08197,316.701721,54.296021,680.059326,313.170654,60.036255,617.790894,318.745087,61.733234,546.796326,325.332825,59.987724,0,0,0,0,0
1871,'2018/04/09 15:37:56:784',8,726.862305,332.382385,34.314671,719.610229,309.587097,54.864311,680.253052,305.960083,60.581093,617.889587,311.511902,62.223209,546.894897,318.112396,60.422867,0,0,0,0,0
1872,'2018/04/09 15:37:56:836',8,728.911499,325.837524,35.085018,720.78064,302.715698,55.636219,681.068115,298.796143,61.333168,618.584412,304.350281,62.924778,547.671387,310.741455,61.07444,0,0,0,0,0
1873,'2018/04/09 15:37:56:885',8,730.597717,319.059509,35.836098,721.044556,296.329712,56.436779,680.852661,292.483673,62.115417,618.254395,298.335083,63.626934,547.522888,304.513184,61.698055,0,0,0,0,0
1874,'2018/04/09 15:37:56:934',8,732.067383,313.5849,36.338947,721.708313,290.643524,56.946312,681.265381,286.69516,62.604073,618.532166,292.610107,64.074837,547.835754,298.620728,62.105949,0,0,0,0,0
1875,'2018/04/09 15:37:56:984',8,734.179321,305.974731,36.718674,723.498413,283.139526,57.356327,683.044128,279.065918,62.999348,620.276367,285.003479,64.46106,549.545654,291.107269,62.48164,0,0,0,0,0
1876,'2018/04/09 15:37:57:033',8,735.752136,298.622253,37.232857,724.703247,274.392426,57.787598,684.182983,269.814911,63.396049,621.343201,275.593475,64.864388,550.595642,281.787354,62.890717,0,0,0,0,0
1877,'2018/04/09 15:37:57:083',8,736.850342,292.164124,37.761711,725.474609,266.99176,58.252892,684.863159,262.140076,63.839558,622.00116,267.83783,65.305855,551.279419,274.074829,63.333611,0,0,0,0,0
1878,'2018/04/09 15:37:57:134',8,737.136597,286.31958,38.218639,725.253052,260.990479,58.71022,684.411682,256.118835,64.293732,621.556152,261.90686,65.722168,550.954102,267.973694,63.723259,0,0,0,0,0
1879,'2018/04/09 15:37:57:183',8,737.973511,281.36615,38.423508,726.521179,255.758774,58.915359,685.641235,250.680893,64.522255,622.796509,256.543274,65.950928,552.249084,262.336395,63.961773,0,0,0,0,0
1880,'2018/04/09 15:37:57:234',8,738.31958,277.173157,38.676075,727.040955,251.708755,59.191193,686.116821,246.569962,64.814812,623.322021,252.438599,66.23278,552.75061,258.176575,64.244606,0,0,0,0,0
1881,'2018/04/09 15:37:57:283',8,737.948853,273.786896,39.226208,726.003174,248.015701,59.72229,684.825317,242.597656,65.316299,621.920654,248.295151,66.685684,551.364502,253.879486,64.648277,0,0,0,0,0
1882,'2018/04/09 15:37:57:333',8,737.754028,269.860718,39.763283,724.796265,244.927551,60.334007,683.329651,239.675293,65.915955,620.43396,245.505692,67.225098,549.925293,251.242126,65.129082,0,0,0,0,0
1883,'2018/04/09 15:37:57:384',8,737.480347,266.409637,40.500111,722.988892,243.292023,61.216171,681.113281,238.356842,66.773254,618.062866,244.303101,67.975739,547.68512,249.882904,65.759148,0,0,0,0,0
1884,'2018/04/09 15:37:57:435',8,737.568359,262.453857,41.196308,722.228638,239.729156,61.959526,680.186646,234.802704,67.489456,617.027222,240.888977,68.655273,546.785339,246.51947,66.382156,0,0,0,0,0
1885,'2018/04/09 15:37:57:484',8,738.224915,258.551117,41.852604,722.480225,235.536255,62.61763,680.386108,230.274902,68.111534,617.066528,236.11203,69.246185,546.860962,241.778076,66.922676,0,0,0,0,0
1886,'2018/04/09 15:37:57:533',8,740.082703,252.259048,42.67831,722.729126,229.129089,63.449791,680.278442,223.618286,68.882576,616.879822,229.513367,69.92836,546.99939,235.373627,67.492203,0,0,0,0,0
1887,'2018/04/09 15:37:57:583',8,741.521973,245.754654,43.384872,723.406433,221.497162,64.086769,680.828125,215.469849,69.463394,617.369995,221.145142,70.472061,547.632874,227.109802,67.989166,0,0,0,0,0
1888,'2018/04/09 15:37:57:635',8,742.840454,237.4328,43.633926,724.085815,215.314819,64.492241,681.622742,209.962219,69.888573,618.262573,216.348969,70.867233,549.133179,222.973877,68.294807,0,0,0,0,0
1889,'2018/04/09 15:37:57:685',8,744.107422,229.211945,44.26096,724.929199,206.38858,65.038147,682.5401,201.025208,70.410774,619.261353,207.638214,71.408913,550.599304,214.998657,68.815147,0,0,0,0,0
1890,'2018/04/09 15:37:57:735',8,744.059204,222.130371,45.140778,723.114136,198.237732,65.807541,680.279785,192.425293,71.101303,616.851318,198.602448,72.030167,548.580933,206.123108,69.337646,0,0,0,0,0
1891,'2018/04/09 15:37:57:782',8,743.191284,215.330017,45.988781,721.436401,190.052155,66.515106,678.431152,183.640533,71.741379,614.895264,189.3638,72.627251,546.717102,196.796692,69.889465,0,0,0,0,0
1892,'2018/04/09 15:37:57:832',8,742.141663,208.013733,46.758553,718.98938,182.585144,67.241394,675.808594,176.023254,72.397957,612.225952,181.586395,73.202629,544.191528,188.862488,70.383278,0,0,0,0,0
1893,'2018/04/09 15:37:57:882',8,741.052612,200.291443,47.496162,716.260254,173.953186,67.873474,672.669739,167.146637,72.958656,608.995544,172.600861,73.709152,541.232849,180.136688,70.824921,0,0,0,0,0
1894,'2018/04/09 15:37:57:932',8,739.724854,194.433716,47.933086,713.846497,168.356018,68.312897,670.040771,161.757782,73.373169,606.401672,167.40976,74.0896,538.849976,175.182739,71.164482,0,0,0,0,0
1895,'2018/04/09 15:37:57:982',8,737.061157,186.865051,49.106979,707.632935,159.025757,69.27095,662.831787,152.054565,74.180206,599.100952,157.827209,74.767159,532.225037,165.922333,71.68335,0,0,0,0,0
1896,'2018/04/09 15:37:58:034',8,734.671631,180.682404,49.931881,703.856567,151.798553,69.962112,658.578918,144.809509,74.805321,594.936768,151.370514,75.339478,528.252136,159.008789,72.212349,0,0,0,0,0
